day,Eggs,Larvae,Pupae,Adults,Zero Locations
1897,1219762.794863,145313.487197,67702.663460,75236,50204
1898,1242673.816414,143384.231262,64846.629283,76205,49851
1899,1217231.010403,141075.534474,62385.185829,76924,49711
1900,1330417.434800,145882.170700,62105.295832,76929,49496
1901,1356505.549647,148555.402241,62742.180505,76983,49432
1902,1351141.052738,148213.699745,62246.023128,77266,49445
1903,1309326.683574,147280.417477,62688.855790,77360,49649
1904,1269553.319093,143710.069308,60820.018402,76851,49668
1905,1265245.146142,145158.866851,62610.566466,76635,49597
1906,1297651.706609,145783.117978,62483.461319,76700,49723
1907,1219682.251646,144387.753831,64375.892205,76406,49855
1908,1336056.460073,149024.087694,65801.361808,76555,49778
1909,1316616.604846,151048.840766,68824.919938,76978,49489
1910,1301437.389560,150451.835376,69648.865296,78207,49123
1911,1281257.015782,150016.492707,70745.727339,78946,48874
1912,1397731.990420,153459.520826,69838.208033,80054,48605
1913,1399535.051544,156760.113851,72633.824315,80658,48359
1914,1370741.865155,155868.158722,73217.121954,81695,47935
1915,1325405.353543,153291.081051,72498.508500,82985,47642
1916,1353427.896503,153246.665699,71251.193428,83528,47470
1917,1373172.230767,155173.838236,72180.559947,83876,47157
1918,1378085.894677,156007.586686,72953.539351,84295,46946
1919,1386633.902311,157185.336751,74107.332544,84957,46770
1920,1407480.714156,156151.689256,71671.329422,85720,46664
1921,1395299.336001,156760.872201,71901.531045,86351,46361
1922,1437313.609514,158874.442326,72582.076582,86431,46402
1923,1423367.152309,158687.528245,72696.375876,86629,46396
1924,1435029.396090,157800.299971,71040.418154,87195,46275
1925,1439295.984927,156883.210910,68886.755870,87227,46104
1926,1435815.752989,157383.014433,68664.287610,86689,46084
1927,1449356.446418,159304.894831,70312.114116,86600,46303
1928,1354038.136404,154226.088373,68776.447308,86276,46369
1929,1354285.517386,151770.520236,66246.876112,85953,46514
1930,1365318.820432,150876.886718,64111.282644,85038,46891
1931,1308965.576496,148094.336239,62725.790660,84350,46982
1932,1325679.152630,148297.930176,62371.643671,83566,47310
1933,1330555.421436,146912.016985,60316.971105,82750,47490
1934,1356351.502920,147998.380220,59851.722274,81606,47908
1935,1279719.650738,147438.422254,62358.718373,80536,48339
1936,1259563.573587,147121.797580,64574.252974,79821,48646
1937,1280723.394362,148127.292072,66164.418296,79932,48670
1938,1280063.827165,150624.818247,70286.982579,80125,48736
1939,1315119.536576,154917.938063,76207.682353,81062,48395
1940,1281679.222938,157965.215388,85062.495608,82576,47906
1941,1292832.864868,158044.981960,88545.854592,85396,46973
1942,1319178.087486,161424.209560,94148.775020,88295,46007
1943,1492885.409829,167873.075863,95524.788073,91840,44813
1944,1527406.379938,174129.704008,102076.226557,94681,43858
1945,1651649.662875,178671.791040,102062.884229,98383,42722
1946,1659573.895938,177487.642337,96556.441030,101652,41857
1947,1678196.339571,176002.404425,89427.087828,103771,41107
1948,1702422.192480,177036.969619,85706.320926,104302,40781
1949,1701155.101374,174781.886111,79931.016197,104422,40630
1950,1683252.600818,174356.014294,77381.752424,103635,40852
1951,1718153.497627,168470.463210,67268.664305,102806,41098
1952,1610856.348708,162906.719398,61791.021055,100284,41757
1953,1627884.480160,160624.924971,57533.660149,97477,42664
1954,1617820.394276,157754.075099,53770.040654,93978,43749
1955,1555685.399483,156762.641702,53928.253370,90395,44944
1956,1529934.740692,154362.142504,53051.240720,87455,45866
1957,1470493.518585,153274.805156,54334.400233,84552,46884
1958,1442073.451275,155979.272942,59544.388955,82372,47464
1959,1431771.830928,159455.670200,66563.152588,81018,48082
1960,1415539.708896,161678.940511,73467.179736,81146,48020
1961,1408757.361643,163703.886514,80203.102646,81992,47879
1962,1441975.717840,164239.456327,82132.494767,84203,47061
1963,1489073.083508,167336.915188,85211.649525,86575,46378
1964,1484372.556274,167259.605417,85722.444991,88974,45553
1965,1504600.332861,168008.811291,85851.875577,90638,44910
1966,1497848.283571,167586.914814,85219.302687,93072,44342
1967,1534192.158219,166289.372600,80697.023257,94517,43842
1968,1566657.252558,169194.585800,80997.851308,95217,43605
1969,1612339.385131,171528.249858,81250.879101,95611,43485
1970,1564853.831696,170364.011417,81095.944043,96320,43227
1971,1560775.633074,167555.558092,77365.653379,96470,43238
1972,1565110.203367,165989.265653,73725.415389,95996,43367
1973,1559842.839239,162571.999485,68109.240915,95251,43501
1974,1572766.986745,163290.062695,66631.157817,93503,44195
1975,1587634.485152,160800.842759,62385.872136,91795,44560
1976,1568411.319989,158328.940288,58876.452417,89577,45201
1977,1586522.434688,156928.909331,55787.380939,87369,46055
1978,1594039.933999,156011.188089,53562.920495,85224,47008
1979,1597504.184607,155421.205890,52252.301807,82493,47746
1980,1635009.396479,156624.165691,51770.385842,80058,48484
1981,1521718.866547,152974.118631,51764.821479,78068,49151
1982,1533022.540657,152437.672469,51634.177413,76395,49899
1983,1501900.997919,152794.850310,53263.184535,74789,50455
1984,1427091.784270,150863.102565,54995.758165,73561,51116
1985,1351243.109158,149400.588075,57990.192432,72775,51376
1986,1300085.152994,147082.264332,59635.203110,72802,51450
1987,1302517.348370,148760.174277,63214.033014,72821,51444
1988,1294905.847948,148759.190088,65246.693886,73586,51183
1989,1247249.734224,148619.159298,68800.492306,74338,50875
1990,1243123.316652,147703.958797,69941.706871,75359,50478
1991,1229173.640019,147946.398484,71900.168058,77169,49888
1992,1294256.927863,150482.843209,72866.773470,78584,49377
1993,1319453.275570,153248.631439,75176.020559,79996,48773
1994,1356310.869595,155514.235762,76630.500358,81397,48246
1995,1373230.023091,158642.334769,80263.937982,83137,47688
1996,1396477.226081,160297.678719,82131.580427,84802,47104
1997,1366339.530762,159869.287898,83416.014078,86749,46636
1998,1421526.099816,162212.894503,84236.347261,89187,45869
1999,1564445.450747,167227.464978,83282.818696,90800,45117
2000,1545350.046659,168517.632095,83342.976009,92021,44661
2001,1535560.501336,167545.109917,81529.727508,93449,44335
2002,1551904.558459,167581.032099,79585.085642,93795,44255
2003,1592990.952254,167999.987749,76942.474340,94514,43990
2004,1533005.046405,166654.997976,76340.725841,94303,43807
2005,1566889.934728,164701.627615,71880.679821,94050,43962
2006,1562821.756640,164282.317161,69835.311332,93485,44164
2007,1562399.523970,162959.666919,67248.272884,92517,44473
2008,1535526.843358,162275.829228,66646.461978,90931,44928
2009,1535361.090637,160431.660907,64507.739497,89621,45398
2010,1468846.677541,158375.237527,64511.207721,88298,45858
2011,1401977.838847,155584.507532,64862.695074,87471,46289
2012,1401485.317398,156193.162284,66731.752389,86312,46534
2013,1386934.362528,155083.071153,67016.226754,85661,46703
2014,1432713.341266,156859.526182,67823.354558,84888,46940
2015,1490260.254950,156152.140681,64350.887271,84653,47198
2016,1454080.324276,156034.393827,63847.795183,83636,47419
2017,1498721.524527,155820.923209,61777.991385,82648,47689
2018,1512213.160372,153689.652834,57856.141042,81747,48094
2019,1456387.097146,151565.417379,56239.395186,80127,48573
2020,1489720.827891,150019.218503,53372.443146,78607,49035
2021,1463607.320067,148365.632871,51715.058370,76651,49804
2022,1403043.400390,148271.034354,53428.671398,75000,50375
2023,1357296.987748,146961.418562,54897.587195,74011,50789
2024,1354143.847993,144657.958345,53755.746358,72906,51157
2025,1317188.912447,143062.453193,53733.472077,72027,51609
2026,1372081.839530,141378.493683,50810.798812,70680,52089
2027,1366097.208550,145410.284274,53678.174299,69864,52384
2028,1337672.577421,145902.914827,56005.149608,69043,52679
2029,1286919.543159,145629.589823,59074.032935,68990,52792
2030,1258297.839023,143653.944240,59844.907866,69454,52451
2031,1252936.669742,143238.968330,60692.933642,70010,52367
2032,1319544.441045,146515.676749,62079.222758,70722,52338
2033,1318890.481181,147759.936716,63675.562380,71068,51938
2034,1337368.343088,146424.985481,61684.976963,71990,51855
2035,1307862.970286,145475.697708,60999.799626,72196,51511
2036,1294080.891549,145175.244125,61154.846832,72800,51257
2037,1283154.655469,145063.300447,61723.075858,72998,51289
2038,1318790.794598,146330.326192,62019.992998,73334,51105
2039,1289673.136954,150929.523085,69300.411759,73583,51059
2040,1276713.429560,149917.665836,71358.775422,74821,50779
2041,1249266.868475,150605.078211,75135.409460,76058,50231
2042,1287766.110287,152412.769709,77516.083324,78264,49451
2043,1346151.587672,155254.187593,78923.575156,79917,48743
2044,1360170.302109,157841.694217,81442.038338,82077,48174
2045,1381590.373126,157379.885574,79567.246446,84740,47136
2046,1407540.204822,155632.485121,74366.669839,86651,46472
2047,1442217.560189,159036.116942,74948.120661,87044,46323
2048,1521818.437285,161082.072797,73074.996586,87503,46281
2049,1493887.166726,163867.305370,75808.835150,87693,46120
2050,1488386.030731,164286.045136,77073.147756,88366,45744
2051,1499463.116315,161370.986215,72696.483196,89655,45411
2052,1508083.481595,165312.357459,76110.293568,89233,45400
2053,1407611.348159,163202.594241,79458.493455,90029,45333
2054,1471979.177568,162129.601789,76553.251018,91361,44947
2055,1478800.760944,162888.845939,75776.761776,91675,44815
2056,1498488.537062,162400.708712,73489.975159,91716,44794
2057,1507095.988361,163788.445641,73738.637783,91712,44721
2058,1507139.106607,167450.109438,78716.174203,91467,44846
2059,1503674.418118,165581.970903,77716.376921,92002,44565
2060,1459046.420213,162905.487541,76265.843315,92282,44663
2061,1417968.451483,160880.709041,75715.586733,92759,44520
2062,1380999.650175,158252.458990,74504.527523,92723,44519
2063,1538223.593892,162599.306122,72589.540629,92444,44579
2064,1545626.255439,165041.088702,73085.640904,91923,44767
2065,1572731.493193,166586.963899,73524.877580,91607,44749
2066,1456063.970980,165259.612370,77543.219951,91543,44709
2067,1478081.450662,167298.691193,81840.297437,92063,44550
2068,1504355.992016,168414.424326,83661.537028,92993,44399
2069,1541465.085773,173407.610855,90066.147892,94096,44039
2070,1557076.830553,177604.597055,98497.033756,96218,43427
2071,1556859.671271,177997.544488,102226.913941,99435,42450
2072,1585540.703007,180720.129432,106775.580885,102859,41451
2073,1647980.746392,180210.309587,102068.483039,106388,40364
2074,1717179.880105,182651.273824,98935.819493,108849,39626
2075,1757167.858047,188297.366424,103751.011354,110690,39073
2076,1765543.631704,189559.312845,105729.088322,112941,38340
2077,1785792.328427,190439.781404,105844.555326,115339,37719
2078,1835607.306192,193719.659926,107741.179721,116746,37275
2079,1893344.583424,192055.954650,100242.981202,119115,36722
2080,1928938.192085,198466.569768,105901.707504,119713,36695
2081,1923927.443556,196873.986669,103935.224239,120659,36370
2082,2063564.454483,198240.730709,99856.251729,121363,36127
2083,2158548.891058,201767.860350,95921.032945,121132,36020
2084,2121191.130304,202927.737845,94666.554594,120226,36248
2085,2132575.463142,200370.951839,89363.460075,119731,36428
2086,2029995.931383,200968.437504,93061.970738,118559,36697
2087,1957370.180856,195312.264902,89769.434339,117707,36885
2088,1973856.362770,193048.540807,85586.394121,116593,37079
2089,1910854.452958,185249.803391,76555.851104,115030,37425
2090,1952270.818625,182189.115080,69034.613065,112379,38244
2091,1796980.845165,175921.929326,65145.702839,108887,39045
2092,1812400.400606,177648.399480,66293.175781,105349,40097
2093,1814171.231064,177535.777340,66763.307817,102277,41156
2094,1569736.828984,164726.015719,62836.223116,99993,41914
2095,1411412.513301,152787.492195,57599.811169,96976,42750
2096,1470195.915886,151878.596706,54616.176687,93497,43638
2097,1513855.034790,156615.816800,56914.626254,90518,44568
2098,1527089.605883,159762.276098,60316.412900,87891,45604
2099,1530552.712033,158086.559284,59655.813121,85666,46288
2100,1373268.451723,149860.241647,57443.606437,84157,46941
2101,1383960.680549,151402.105219,59525.008490,82549,47437
2102,1390945.586221,154014.889019,63230.647721,81393,47874
2103,1209861.104639,148073.985060,66496.913557,80602,48271
2104,1142214.961824,141843.947525,65626.304945,80763,48197
2105,1146074.015213,138610.158439,62814.849627,80825,48148
2106,1159177.588137,137863.081819,60965.153097,80037,48457
2107,1201834.621065,140280.425442,61210.980842,79654,48630
2108,1254833.228446,141598.476455,59917.327699,78889,48926
2109,1276806.045924,143544.519808,60320.405317,78009,49299
2110,1305667.989091,145804.218875,61460.130884,77376,49430
2111,1164129.361472,144123.429213,66779.114218,77246,49518
2112,1134626.899331,144067.444332,71797.309678,77631,49554
2113,1163488.791602,147243.095337,77722.473845,79101,49070
2114,1228017.431559,152946.200110,84998.530417,81244,48427
2115,1271190.815104,159239.411340,95352.535814,83967,47461
2116,1315243.257542,164673.463302,105699.901148,88181,46073
2117,1348346.309909,167484.876262,111930.498635,93251,44313
2118,1424293.363377,168243.863390,108597.170556,98886,42587
2119,1514709.750264,173983.631617,109534.721048,103278,41311
2120,1605761.921368,180132.052570,111628.857807,107561,39994
2121,1584145.564505,180398.985160,110872.320508,110866,39077
2122,1639261.798073,182651.472114,109567.319698,113773,38366
2123,1828995.131352,187936.211730,104568.728436,116509,37543
2124,1884727.571549,194093.224234,106704.580145,117980,37276
2125,1863703.328147,198360.134116,114527.158546,120097,36679
2126,1936837.387932,202068.106210,119495.354860,123116,35884
2127,1915640.601250,203314.892614,124034.861052,126103,35040
2128,1906395.607910,205312.863125,130377.414175,129749,34130
2129,1960398.145727,207992.317062,134765.940595,133397,33233
2130,2070899.768186,214428.290092,142781.350993,137449,32475
2131,2151116.032393,219248.533126,149002.994414,142529,31240
2132,2242838.719386,222602.831165,149643.200544,146897,30156
2133,2288445.659757,224179.964069,147408.685949,151473,29301
2134,2360522.963233,229059.096863,150611.741281,155218,28660
2135,2474929.002301,231272.778680,145889.556532,158802,27828
2136,2384730.699440,228354.079167,140448.560060,161379,27137
2137,2497620.976875,228358.581616,130129.310849,162623,26965
2138,2542283.387759,229158.203598,122201.333885,162234,27010
2139,2606698.812371,231104.282489,117051.563688,160907,27111
2140,2661821.302739,232130.146410,112795.317073,158688,27518
2141,2553365.249160,227283.779230,106924.807400,156426,28018
2142,2432587.329389,223019.671300,104376.208023,153246,28490
2143,2436219.955548,222352.054378,102937.713686,149857,29214
2144,2483546.651834,225282.102276,105677.556073,147093,29756
2145,2346764.506511,221457.179250,106992.611949,145232,30149
2146,2237568.831902,215845.083151,105013.313092,143547,30432
2147,2271753.048906,216813.180445,106592.511699,141180,30890
2148,2289950.008111,216957.686346,106533.085535,139411,31091
2149,2233002.288058,214946.783591,105965.057166,138298,31500
2150,2272723.836605,215516.499908,105580.598048,137349,31575
2151,2452448.329884,220406.040177,104434.965602,136062,31771
2152,2431519.124577,223156.964781,107761.720025,135063,32204
2153,2323608.940423,222115.103694,112865.011226,134820,32362
2154,2214092.947995,215166.880257,109506.687370,135242,32153
2155,2188284.155430,212182.969551,106361.895729,135463,32186
2156,2221466.853848,212630.100528,104591.974161,134753,32317
2157,2155932.541970,209798.465895,102323.808945,134366,32349
2158,2108846.063425,208731.757726,103280.157897,133826,32586
2159,2081478.881887,208070.232528,104998.744855,132805,32780
2160,2019515.787123,206259.919494,107101.321533,132008,32871
2161,2006258.371460,203938.808029,105684.060761,132608,32787
2162,1943871.192388,198973.823086,100977.207574,132033,32816
2163,2013761.574160,202086.956560,101330.300190,130931,33102
2164,2119587.704151,205486.153118,100493.338285,130065,33301
2165,2126505.131622,204903.481128,97306.022721,129561,33628
2166,2168006.494101,203885.154606,92443.896642,128267,33844
2167,2092550.587459,201326.570378,89927.121712,126319,34140
2168,2047256.577395,200172.892827,90051.900442,124352,34619
2169,1990247.754360,198656.115014,91351.527407,122813,35075
2170,2012412.596396,197149.986993,88962.299811,121877,35536
2171,2006217.419761,196411.030013,87560.178595,120273,35686
2172,1912400.741280,192681.318571,86076.023775,118899,36083
2173,1915960.735773,192926.134346,86904.601204,117199,36510
2174,1921290.849790,190516.027845,83916.524282,115759,36975
2175,1913339.955740,189784.115066,82583.663449,114515,37553
2176,1949779.668639,190821.307508,81986.110513,112866,37733
2177,1885980.605362,191674.533055,85712.574689,110948,38019
2178,1875384.701830,192379.924547,89351.283004,110337,38216
2179,1911678.239162,195514.589566,94277.963027,110487,38320
2180,1900188.181289,195574.723265,96732.320718,110847,38101
2181,1918983.479344,198303.575491,101595.004736,111950,37844
2182,1905002.125657,198732.863371,105025.550398,113753,37509
2183,1898468.761496,198922.530429,107553.555216,115323,37198
2184,1951500.227218,199698.700557,107072.225292,117033,36679
2185,1981906.684918,201263.779081,107284.076164,119199,36205
2186,2017411.187679,202741.600409,107060.321659,120351,35850
2187,2037780.858693,204986.144651,109150.369383,121652,35328
2188,2102015.112077,206528.154471,108200.022610,122934,34944
2189,2005066.249623,203284.946814,106269.986669,124041,34874
2190,2108783.408638,201062.451937,97149.089236,124789,34470
2191,2134207.567497,201303.786880,91457.289909,123955,34794
2192,2098017.444216,198742.503606,86060.415288,122577,35088
2193,1997245.477120,190948.848907,78424.446617,120581,35711
2194,1909176.639899,181802.601263,68997.932565,117428,36441
2195,1898927.698506,176025.944400,61053.006638,113381,37667
2196,1854378.480447,172106.414592,56491.194838,108409,38945
2197,1811158.258265,170061.585365,54921.008524,103615,40243
2198,1761745.109386,162481.600512,49699.320038,98665,41768
2199,1719613.622803,154676.945056,43866.603440,93912,43173
2200,1661075.974253,150753.670742,41360.327740,88711,44792
2201,1622574.179077,144808.086510,37877.765894,84162,46531
2202,1513929.536600,144160.657289,39683.639463,79319,48309
2203,1429131.325373,139703.146806,39772.399710,75439,49863
2204,1328857.822323,136537.236634,41135.643361,72015,51152
2205,1318133.782701,139912.258790,45696.848603,69246,52200
2206,1305508.919636,146326.740152,54478.280900,67403,52974
2207,1257953.331781,149708.522225,64256.193298,67367,53116
2208,1213547.116947,155351.020211,80246.149189,68569,52753
2209,1249847.060504,156193.062711,86814.158053,72705,51250
2210,1270582.158100,158460.760657,92948.175265,76874,49683
2211,1280102.985262,159830.223229,97361.227031,81438,47876
2212,1306412.094477,160380.794876,97974.822369,86245,46229
2213,1348379.409636,161032.131039,95316.805056,90454,44816
2214,1411170.026061,161763.218718,89990.379834,93553,44004
2215,1464725.819119,164403.470293,86913.031287,95392,43108
2216,1459955.115236,164277.689863,84166.267300,97270,42702
2217,1493744.006158,166627.057734,83931.621089,97866,42414
2218,1529649.382248,167094.646931,81268.792281,98240,42218
2219,1608245.661484,167260.136852,75558.939643,98607,42404
2220,1608500.405428,166974.884345,71945.457981,97760,42365
2221,1645582.828310,165914.092716,67169.789650,96543,42537
2222,1604501.362474,166458.047069,67304.917340,94879,43253
2223,1592200.511816,163032.993101,63813.260595,93237,43719
2224,1581618.117294,161201.525297,61461.325524,91226,44255
2225,1671653.225920,164259.985384,60649.933852,88992,45150
2226,1588666.604897,165741.338562,64677.198281,87047,45764
2227,1569854.223256,165671.436550,67399.469018,85997,46316
2228,1546378.959970,166055.029801,70585.063582,85268,46475
2229,1474644.450819,162237.801831,70592.574516,85714,46329
2230,1489651.756600,161987.110927,70801.131654,85918,46221
2231,1438859.619171,159063.208872,69813.488513,85924,46245
2232,1548385.747130,162332.612954,69161.260432,85741,46431
2233,1521268.899875,163870.262871,71282.279631,85595,46455
2234,1511683.554608,164077.664089,72730.502596,86188,46303
2235,1422817.246178,161768.567905,74769.071447,86720,46098
2236,1385486.896373,158438.502605,74115.626977,87513,45729
2237,1401428.721815,158555.941404,74155.911651,87812,45715
2238,1405513.989401,159484.140053,75161.305319,88269,45622
2239,1390893.633057,159171.258632,75802.437502,89287,45420
2240,1370182.630019,157291.824214,74904.689787,89696,45048
2241,1428628.608579,158314.853982,73313.669431,90167,45066
2242,1420536.461117,158991.072056,73342.614455,90114,45063
2243,1456087.064927,160297.149450,73193.527602,89815,44855
2244,1472997.972214,161097.363928,72901.545575,89855,44952
2245,1459624.274833,161043.308244,72897.494741,89914,45097
2246,1465749.734717,160466.112359,71923.554297,89683,45205
2247,1472662.686976,160508.815493,71146.757512,89745,45246
2248,1549066.759558,163838.111440,71231.997628,89090,45368
2249,1537418.951762,164452.508350,71816.898645,88893,45329
2250,1548739.933740,165025.087086,72091.774239,88826,45388
2251,1538644.118716,164779.913826,72162.143369,89046,45566
2252,1497036.868212,163328.605863,72324.870878,88654,45479
2253,1509481.526886,164310.125936,73466.993344,88905,45525
2254,1504707.617930,163592.117589,73342.971068,88918,45360
2255,1495652.581339,162876.273985,72939.854076,89215,45350
2256,1483082.530083,162565.655874,73003.017124,88854,45442
2257,1510243.078424,163832.679850,73365.835582,88906,45510
2258,1515934.651987,164526.596204,73981.459618,89224,45228
2259,1501573.768027,163622.000859,73719.466484,89362,45252
2260,1485065.225668,163542.786996,74433.545698,89487,45159
2261,1489166.354876,163472.712000,74529.053804,90113,45072
2262,1430029.577145,161667.624991,75116.333229,89845,45004
2263,1424754.753562,160581.654101,74750.471642,90450,44885
2264,1452387.810912,161168.945872,74285.273233,90548,44930
2265,1467812.384902,162653.428049,75166.197570,90602,45042
2266,1462424.893664,163586.595638,76701.849841,90835,44807
2267,1517350.796601,166599.060473,78591.714692,91073,44650
2268,1556239.363140,169288.471684,80658.143309,91797,44586
2269,1530383.333966,169907.652968,83007.812115,92737,44354
2270,1550262.943089,171206.014725,85104.886917,93799,43983
2271,1627913.040254,173778.919204,85221.570175,95209,43628
2272,1624876.214411,175023.223780,86164.827091,96287,43060
2273,1614384.210773,175282.342872,86799.271930,97757,42744
2274,1555923.966614,171938.180728,84883.333545,98728,42425
2275,1579183.208971,170644.729196,81710.028732,99225,42152
2276,1589955.802489,170855.583783,79896.682875,99144,42210
2277,1600188.778600,170285.052821,77501.606309,99106,42383
2278,1633587.748670,172301.260841,77674.449006,98593,42464
2279,1569607.669373,169434.322088,76447.831065,98336,42492
2280,1572027.043362,168645.992601,75370.856318,97688,42740
2281,1575735.216208,169190.642902,75662.949342,97259,42867
2282,1597840.426276,170363.878323,76287.841491,96381,43097
2283,1580232.633377,170498.457679,77348.381919,95890,43261
2284,1528426.182007,168214.589275,77420.249300,95765,43270
2285,1496388.045426,164125.203911,74375.510985,95676,43293
2286,1506579.243840,164726.564786,74074.375167,95489,43348
2287,1546428.298474,165229.498466,72644.074297,94978,43487
2288,1514456.554638,163810.545252,71567.047089,94375,43908
2289,1549253.198956,163785.655546,69854.590295,93451,44060
2290,1530599.256205,162948.609765,68663.354572,92342,44278
2291,1534311.831920,162422.734030,67683.691231,91598,44762
2292,1513747.392481,163186.375613,69238.292177,90250,44954
2293,1563877.367691,164824.793514,69706.893559,89812,45209
2294,1538054.060214,165752.715133,72009.385656,89209,45447
2295,1517286.663441,164665.144686,72543.256843,88953,45503
2296,1495349.248097,162869.420705,71865.020254,88956,45381
2297,1572577.434647,167535.408185,74370.409743,88752,45415
2298,1675028.731317,171943.864763,75644.246466,89019,45416
2299,1652160.043464,169872.854811,73429.967477,89100,45364
2300,1663389.470324,169428.400370,71537.409216,89187,45407
2301,1631540.592354,168360.587583,70411.881445,89038,45462
2302,1540119.472961,164883.564519,69804.774744,88797,45502
2303,1591093.238834,165646.385021,69054.433233,88279,45772
2304,1690370.107175,167783.227415,66797.384118,87827,45815
2305,1614303.040855,164894.211047,65026.940640,87314,46217
2306,1553122.997430,162686.377712,64865.852775,86379,46297
2307,1555131.901146,163620.275647,66484.038154,85109,46780
2308,1517785.277943,162621.056734,67730.232979,84962,46956
2309,1485655.224994,162243.684329,69704.947227,84682,46951
2310,1469269.405028,161593.759083,70928.509621,84902,46914
2311,1402347.672936,160466.306893,73825.193525,84835,46799
2312,1488773.247288,164167.816442,76573.694215,85825,46618
2313,1585370.431892,169944.579616,80579.763036,86685,46289
2314,1538170.458922,170856.546233,84271.192993,88359,45683
2315,1534696.068103,171484.007549,86918.484708,90461,45021
2316,1526804.216750,174056.536840,92650.239504,92364,44451
2317,1562699.868522,177521.491773,98879.565682,94621,43641
2318,1550517.218155,178929.623720,104154.595208,98353,42655
2319,1585234.069555,182085.267993,110116.970016,102231,41321
2320,1768771.419161,188268.921549,110985.057453,106659,40079
2321,1789529.667745,189567.905414,108617.020655,110393,38923
2322,1798852.109892,189744.068161,105664.280427,113481,38253
2323,1923363.260916,189657.752130,95509.886543,115637,37703
2324,1983369.006567,192005.323239,90250.929126,115822,37644
2325,2124891.196784,193677.622826,82944.906955,115336,37732
2326,2049783.353467,191995.229827,78899.957725,113774,38034
2327,1999077.369165,189943.445342,76648.989542,111656,38542
2328,1879492.567262,182770.204428,72014.477155,109396,39170
2329,1827364.199776,178558.075688,68399.043555,106693,39813
2330,1848024.253602,178374.076716,66877.480676,104037,40552
2331,1823657.746319,173451.339743,61820.396529,101115,41503
2332,1803875.518491,172671.524812,60720.423239,97671,42502
2333,1805493.905706,171775.560525,59703.666285,94534,43347
2334,1867615.218553,172735.534953,58649.924972,91685,44443
2335,1806919.140747,175232.150392,62742.562718,89382,45149
2336,1737473.164955,174874.664886,66535.706020,87830,45606
2337,1704841.118201,174041.686781,69163.535164,87007,45948
2338,1711800.554132,177752.128604,75271.471023,86856,45980
2339,1775456.499665,181911.063455,80481.193238,87280,45798
2340,1804022.275214,183940.073462,83698.155583,88632,45395
2341,1719769.737178,180188.503772,83405.510411,90289,44898
2342,1806066.263008,182631.341207,83492.608219,91613,44321
2343,1880478.110016,187079.340962,85561.248189,93165,44058
2344,1784624.255298,187478.064143,90860.535084,94876,43465
2345,1759470.310219,187454.932037,95321.295036,96744,42633
2346,1712346.879071,182896.412739,92558.145336,99251,41965
2347,1696047.717000,182303.804031,92163.117571,101066,41331
2348,1747218.997430,185492.854254,94436.426539,102343,40879
2349,1746719.165743,185682.370027,94782.732620,104209,40512
2350,1810052.448011,188430.943439,95754.318629,105685,40242
2351,1839731.173068,188492.016130,93660.873102,107492,39734
2352,1758795.637997,184488.528135,90362.769959,108217,39335
2353,1765643.752663,186197.037678,92189.043628,108590,39329
2354,1774670.066833,186990.221734,93317.919571,109358,39298
2355,1865843.972852,189785.168381,93072.319255,109901,38909
2356,1852302.449345,189441.793007,91949.084638,110028,38837
2357,1929543.135042,191209.753985,90247.962703,110206,38770
2358,1991210.636169,196302.048604,93072.142937,109925,38914
2359,2046392.267884,200421.658337,97052.891292,110566,38718
2360,2079333.596875,201667.073035,97513.961918,111774,38399
2361,2025306.683262,200531.780794,98025.698568,112356,38094
2362,2077416.610784,203339.929279,100163.214010,112920,37774
2363,2097948.581897,205588.771114,102947.296144,114726,37609
2364,2083407.931741,204400.962718,102545.061608,115953,37027
2365,2111376.751914,202899.547711,98416.755100,117213,36681
2366,2029920.619713,200274.591189,95882.198548,117492,36686
2367,2050987.601275,201242.006262,95776.352662,117456,36690
2368,2012009.110269,197903.791215,92272.098299,117494,36765
2369,1994184.804499,194481.960113,87150.872737,116946,36927
2370,2079765.867406,195744.580179,83337.465533,115713,37107
2371,2032362.096370,196393.305438,84246.381891,114248,37495
2372,2049274.994456,199188.524124,88105.071681,112550,37836
2373,2076935.270004,200434.754897,89899.904136,112268,38000
2374,2025601.936480,199808.970729,92178.831318,112311,38137
2375,2115761.671154,203654.237823,95546.389854,112088,38342
2376,2167768.098896,210290.493496,104815.511780,112755,37955
2377,2261343.563222,216128.749086,113073.457693,114307,37467
2378,2164480.154306,214299.578953,117020.285895,117367,36794
2379,2161538.166033,213135.712136,118024.087959,120316,36094
2380,2155002.819871,214961.823708,122705.555625,123520,35114
2381,2161848.539248,216149.264035,126878.970537,126610,34424
2382,2138308.197376,217152.662838,132821.465397,130032,33464
2383,2108213.446370,215853.554881,134171.849540,134513,32598
2384,2151927.371700,218928.427012,139564.703672,138681,31720
2385,2211791.894854,222232.207644,144011.215086,142382,30682
2386,2256447.661756,224352.222402,146262.855921,147086,29755
2387,2379948.727308,227719.972812,145438.199609,151238,28868
2388,2500657.920981,232915.105732,145919.862640,155010,28117
2389,2677808.256207,238385.006170,144522.575568,157801,27526
2390,2799754.953802,245009.394975,146907.126059,160112,27050
2391,2790548.756854,244725.333465,142761.780824,163499,26412
2392,2795306.960525,245329.258507,140585.901292,165771,26169
2393,2947833.858775,249850.714743,139692.505079,166059,25947
2394,3014327.272126,252265.728070,138014.929203,166370,25966
2395,3042508.434479,252602.827609,134460.077437,166686,25989
